"BehaviorSpace results (NetLogo 5.3.1)"
"Amsterdam_v6.3.nlogo"
"red fixed buses with green/yellow flex buses 2"
"04/01/2018 09:18:06:208 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","40","0","30"
"[run number]","green_bus_ratio","red_bus_ratio","fixed_bus_size","yellow_bus_ratio","[step]","average_travelling_time","final_average_travelling_time","average_travelling_time_remaining","expenses","number_of_messages","count buses","total_flexbus","total_fixedbus","total_idle"
"3","2","10","150","3","169","67.14583333333333","100.95945945945945","164.3846153846154","93402","534","11","1","7","3"
"2","2","10","150","2.5","185","88.8225806451613","103.44594594594595","180","93542.5","538","11","1","7","3"
"1","2","10","150","2","168","68.33333333333333","101.17567567567568","162.80769230769232","93398","529","11","1","7","3"
"2","2","10","150","2.5","186","88.8225806451613","103.60810810810811","181","93551","538","11","1","7","3"
"3","2","10","150","3","170","71.22","101.3108108108108","165","93410.5","539","11","1","7","3"
"1","2","10","150","2","169","68.33333333333333","101.52702702702703","163.80769230769232","93406.5","529","11","1","7","3"
"3","2","10","150","3","171","71.22","101.63513513513513","166","93419","539","11","1","7","3"
"2","2","10","150","2.5","187","88.8225806451613","103.77027027027027","182","93559.5","538","11","1","7","3"
"1","2","10","150","2","170","68.33333333333333","101.87837837837837","164.80769230769232","93415","535","11","1","7","3"
"3","2","10","150","3","172","71.22","101.95945945945945","167","93427.5","539","11","1","7","3"
"2","2","10","150","2.5","188","88.8225806451613","103.93243243243244","183","93568","538","11","1","7","3"
"1","2","10","150","2","171","68.33333333333333","102.22972972972973","165.80769230769232","93423.5","539","11","1","7","3"
"3","2","10","150","3","173","71.22","102.28378378378379","168","93436","540","11","1","7","3"
"2","2","10","150","2.5","189","88.8225806451613","104.0945945945946","184","93576.5","538","11","1","7","3"
"1","2","10","150","2","172","68.33333333333333","102.58108108108108","166.80769230769232","93432","539","11","1","7","3"
"3","2","10","150","3","174","82.9298245614035","102.60810810810811","169.58823529411765","93444.5","541","11","1","7","3"
"2","2","10","150","2.5","190","88.8225806451613","104.25675675675676","185","93585","538","11","1","7","3"
"1","2","10","150","2","173","68.33333333333333","102.93243243243244","167.80769230769232","93440.5","542","11","1","7","3"
"3","2","10","150","3","175","82.9298245614035","102.83783783783784","170.58823529411765","93453","541","11","1","7","3"
"2","2","10","150","2.5","191","88.8225806451613","104.41891891891892","186","93593.5","538","11","1","7","3"
"1","2","10","150","2","174","68.33333333333333","103.28378378378379","168.80769230769232","93449","542","11","1","7","3"
"3","2","10","150","3","176","82.9298245614035","103.06756756756756","171.58823529411765","93461.5","541","11","1","7","3"
"2","2","10","150","2.5","192","88.8225806451613","104.58108108108108","187","93602","538","11","1","7","3"
"1","2","10","150","2","175","68.33333333333333","103.63513513513513","169.80769230769232","93457.5","542","11","1","7","3"
"3","2","10","150","3","177","89.95161290322581","103.29729729729729","173.25","93470","541","11","1","7","3"
"2","2","10","150","2.5","193","91.8125","104.74324324324324","188.5","93610.5","538","11","1","7","3"
"1","2","10","150","2","176","68.33333333333333","103.98648648648648","170.80769230769232","93466","542","11","1","7","3"
"3","2","10","150","3","178","89.95161290322581","103.45945945945945","174.25","93478.5","541","11","1","7","3"
"2","2","10","150","2.5","194","91.8125","104.87837837837837","189.5","93619","538","11","1","7","3"
"1","2","10","150","2","177","68.33333333333333","104.33783783783784","171.80769230769232","93474.5","542","11","1","7","3"
"2","2","10","150","2.5","195","91.8125","105.01351351351352","190.5","93627.5","538","11","1","7","3"
"3","2","10","150","3","179","89.95161290322581","103.62162162162163","175.25","93487","541","11","1","7","3"
"1","2","10","150","2","178","68.33333333333333","104.6891891891892","172.80769230769232","93483","542","11","1","7","3"
"2","2","10","150","2.5","196","91.8125","105.14864864864865","191.5","93636","538","11","1","7","3"
"3","2","10","150","3","180","89.95161290322581","103.78378378378379","176.25","93495.5","541","11","1","7","3"
"1","2","10","150","2","179","68.33333333333333","105.04054054054055","173.80769230769232","93491.5","542","11","1","7","3"
"2","2","10","150","2.5","197","91.8125","105.28378378378379","192.5","93644.5","538","11","1","7","3"
"3","2","10","150","3","181","89.95161290322581","103.94594594594595","177.25","93504","541","11","1","7","3"
"1","2","10","150","2","180","68.33333333333333","105.39189189189189","174.80769230769232","93500","552","11","1","7","3"
"2","2","10","150","2.5","198","91.8125","105.41891891891892","193.5","93653","538","11","1","7","3"
"3","2","10","150","3","182","89.95161290322581","104.10810810810811","178.25","93512.5","541","11","1","7","3"
"1","2","10","150","2","181","68.33333333333333","105.74324324324324","175.80769230769232","93508.5","552","11","1","7","3"
"2","2","10","150","2.5","199","91.8125","105.55405405405405","194.5","93661.5","538","11","1","7","3"
"3","2","10","150","3","183","89.95161290322581","104.27027027027027","179.25","93521","541","11","1","7","3"
"2","2","10","150","2.5","200","93.23076923076923","105.6891891891892","196.66666666666666","93670","538","11","1","7","3"
"1","2","10","150","2","182","68.33333333333333","106.0945945945946","176.80769230769232","93517","552","11","1","7","3"
"3","2","10","150","3","184","92.625","104.43243243243244","181","93529.5","541","11","1","7","3"
"2","2","10","150","2.5","201","93.23076923076923","105.8108108108108","197.66666666666666","93678.5","538","11","1","7","3"
"1","2","10","150","2","183","70.34693877551021","106.44594594594595","178.2","93525.5","555","11","1","7","3"
"2","2","10","150","2.5","202","93.23076923076923","105.93243243243244","198.66666666666666","93687","538","11","1","7","3"
"3","2","10","150","3","185","92.625","104.56756756756756","182","93538","541","11","1","7","3"
"1","2","10","150","2","184","70.34693877551021","106.78378378378379","179.2","93534","555","11","1","7","3"
"2","2","10","150","2.5","203","97.58823529411765","106.05405405405405","203","93695.5","538","11","1","7","3"
"3","2","10","150","3","186","92.625","104.70270270270271","183","93546.5","541","11","1","7","3"
"1","2","10","150","2","185","70.34693877551021","107.12162162162163","180.2","93542.5","555","11","1","7","3"
"2","2","10","150","2.5","204","97.58823529411765","106.13513513513513","204","93704","538","11","1","7","3"
"3","2","10","150","3","187","96.35820895522389","104.83783783783784","187","93555","541","11","1","7","3"
"1","2","10","150","2","186","70.34693877551021","107.45945945945945","181.2","93551","555","11","1","7","3"
"2","2","10","150","2.5","205","97.58823529411765","106.21621621621621","205","93712.5","538","11","1","7","3"
"3","2","10","150","3","188","96.35820895522389","104.93243243243244","188","93563.5","541","11","1","7","3"
"1","2","10","150","2","187","70.34693877551021","107.79729729729729","182.2","93559.5","555","11","1","7","3"
"2","2","10","150","2.5","206","97.58823529411765","106.29729729729729","206","93721","538","11","1","7","3"
"3","2","10","150","3","189","96.35820895522389","105.02702702702703","189","93572","541","11","1","7","3"
"1","2","10","150","2","188","70.34693877551021","108.13513513513513","183.2","93568","555","11","1","7","3"
"2","2","10","150","2.5","207","97.58823529411765","106.37837837837837","207","93729.5","538","11","1","7","3"
"3","2","10","150","3","190","96.35820895522389","105.12162162162163","190","93580.5","541","11","1","7","3"
"1","2","10","150","2","189","70.34693877551021","108.47297297297297","184.2","93576.5","555","11","1","7","3"
"2","2","10","150","2.5","208","97.58823529411765","106.45945945945945","208","93738","538","11","1","7","3"
"3","2","10","150","3","191","96.35820895522389","105.21621621621621","191","93589","541","11","1","7","3"
"1","2","10","150","2","190","70.34693877551021","108.8108108108108","185.2","93585","560","11","1","7","3"
"2","2","10","150","2.5","209","97.58823529411765","106.54054054054055","209","93746.5","538","11","1","7","3"
"3","2","10","150","3","192","96.35820895522389","105.3108108108108","192","93597.5","541","11","1","7","3"
"2","2","10","150","2.5","210","97.58823529411765","106.62162162162163","210","93755","538","11","1","7","3"
"1","2","10","150","2","191","70.34693877551021","109.14864864864865","186.2","93593.5","560","11","1","7","3"
"3","2","10","150","3","193","96.35820895522389","105.4054054054054","193","93606","541","11","1","7","3"
"2","2","10","150","2.5","211","97.58823529411765","106.70270270270271","211","93763.5","538","11","1","7","3"
"1","2","10","150","2","192","70.34693877551021","109.48648648648648","187.2","93602","560","11","1","7","3"
"3","2","10","150","3","194","96.35820895522389","105.5","194","93614.5","541","11","1","7","3"
"2","2","10","150","2.5","212","97.58823529411765","106.78378378378379","212","93772","538","11","1","7","3"
"1","2","10","150","2","193","70.34693877551021","109.82432432432432","188.2","93610.5","561","11","1","7","3"
"3","2","10","150","3","195","96.35820895522389","105.5945945945946","195","93623","541","11","1","7","3"
"2","2","10","150","2.5","213","99.2463768115942","106.86486486486487","213","93780.5","538","11","1","7","3"
"1","2","10","150","2","194","70.34693877551021","110.16216216216216","189.2","93619","561","11","1","7","3"
"3","2","10","150","3","196","96.35820895522389","105.6891891891892","196","93631.5","541","11","1","7","3"
"2","2","10","150","2.5","214","99.2463768115942","106.93243243243244","214","93789","538","11","1","7","3"
"3","2","10","150","3","197","96.35820895522389","105.78378378378379","197","93640","541","11","1","7","3"
"1","2","10","150","2","195","70.34693877551021","110.5","190.2","93627.5","561","11","1","7","3"
"2","2","10","150","2.5","215","99.2463768115942","107","215","93797.5","538","11","1","7","3"
"3","2","10","150","3","198","96.35820895522389","105.87837837837837","198","93648.5","541","11","1","7","3"
"1","2","10","150","2","196","70.34693877551021","110.83783783783784","191.2","93636","561","11","1","7","3"
"2","2","10","150","2.5","216","99.2463768115942","107.06756756756756","216","93806","538","11","1","7","3"
"3","2","10","150","3","199","96.35820895522389","105.97297297297297","199","93657","541","11","1","7","3"
"1","2","10","150","2","197","70.34693877551021","111.17567567567568","192.2","93644.5","561","11","1","7","3"
"2","2","10","150","2.5","217","99.2463768115942","107.13513513513513","217","93814.5","538","11","1","7","3"
"3","2","10","150","3","200","96.35820895522389","106.06756756756756","200","93665.5","541","11","1","7","3"
"1","2","10","150","2","198","70.34693877551021","111.51351351351352","193.2","93653","561","11","1","7","3"
"2","2","10","150","2.5","218","99.2463768115942","107.20270270270271","218","93823","538","11","1","7","3"
"3","2","10","150","3","201","96.35820895522389","106.16216216216216","201","93674","541","11","1","7","3"
"2","2","10","150","2.5","219","99.2463768115942","107.27027027027027","219","93831.5","538","11","1","7","3"
"1","2","10","150","2","199","70.34693877551021","111.85135135135135","194.2","93661.5","561","11","1","7","3"
"3","2","10","150","3","202","96.35820895522389","106.25675675675676","202","93682.5","541","11","1","7","3"
"2","2","10","150","2.5","220","99.2463768115942","107.33783783783784","220","93840","538","11","1","7","3"
"1","2","10","150","2","200","75.09803921568627","112.1891891891892","195.43478260869566","93670","566","11","1","7","3"
"3","2","10","150","3","203","96.35820895522389","106.35135135135135","203","93691","541","11","1","7","3"
"2","2","10","150","2.5","221","99.2463768115942","107.4054054054054","221","93848.5","538","11","1","7","3"
"3","2","10","150","3","204","96.35820895522389","106.44594594594595","204","93699.5","541","11","1","7","3"
"1","2","10","150","2","201","75.09803921568627","112.5","196.43478260869566","93678.5","566","11","1","7","3"
"2","2","10","150","2.5","222","99.2463768115942","107.47297297297297","222","93857","538","11","1","7","3"
"3","2","10","150","3","205","96.35820895522389","106.54054054054055","205","93708","541","11","1","7","3"
"1","2","10","150","2","202","75.09803921568627","112.8108108108108","197.43478260869566","93687","566","11","1","7","3"
"2","2","10","150","2.5","223","99.2463768115942","107.54054054054055","223","93865.5","538","11","1","7","3"
"3","2","10","150","3","206","96.35820895522389","106.63513513513513","206","93716.5","541","11","1","7","3"
"1","2","10","150","2","203","75.09803921568627","113.12162162162163","198.43478260869566","93695.5","567","11","1","7","3"
"2","2","10","150","2.5","224","99.2463768115942","107.60810810810811","224","93874","538","11","1","7","3"
"3","2","10","150","3","207","97.97058823529412","106.72972972972973","207","93725","541","11","1","7","3"
"2","2","10","150","2.5","225","99.2463768115942","107.67567567567568","225","93882.5","538","11","1","7","3"
"1","2","10","150","2","204","75.09803921568627","113.43243243243244","199.43478260869566","93704","568","11","1","7","3"
"3","2","10","150","3","208","97.97058823529412","106.8108108108108","208","93733.5","541","11","1","7","3"
"2","2","10","150","2.5","226","99.2463768115942","107.74324324324324","226","93891","538","11","1","7","3"
"1","2","10","150","2","205","75.09803921568627","113.74324324324324","200.43478260869566","93712.5","568","11","1","7","3"
"3","2","10","150","3","209","97.97058823529412","106.89189189189189","209","93742","541","11","1","7","3"
"2","2","10","150","2.5","227","99.2463768115942","107.8108108108108","227","93899.5","538","11","1","7","3"
"1","2","10","150","2","206","75.09803921568627","114.05405405405405","201.43478260869566","93721","568","11","1","7","3"
"2","2","10","150","2.5","228","99.2463768115942","107.87837837837837","228","93908","538","11","1","7","3"
"3","2","10","150","3","210","97.97058823529412","106.97297297297297","210","93750.5","541","11","1","7","3"
"1","2","10","150","2","207","84.07272727272728","114.36486486486487","203.05263157894737","93729.5","568","11","1","7","3"
"2","2","10","150","2.5","229","99.2463768115942","107.94594594594595","229","93916.5","538","11","1","7","3"
"3","2","10","150","3","211","97.97058823529412","107.05405405405405","211","93759","541","11","1","7","3"
"1","2","10","150","2","208","84.07272727272728","114.62162162162163","204.05263157894737","93738","568","11","1","7","3"
"2","2","10","150","2.5","230","99.2463768115942","108.01351351351352","230","93925","538","11","1","7","3"
"1","2","10","150","2","209","84.07272727272728","114.87837837837837","205.05263157894737","93746.5","568","11","1","7","3"
"3","2","10","150","3","212","97.97058823529412","107.13513513513513","212","93767.5","541","11","1","7","3"
"2","2","10","150","2.5","231","99.2463768115942","108.08108108108108","231","93933.5","538","11","1","7","3"
"3","2","10","150","3","213","99.6231884057971","107.21621621621621","213","93776","541","11","1","7","3"
"1","2","10","150","2","210","84.07272727272728","115.13513513513513","206.05263157894737","93755","568","11","1","7","3"
"2","2","10","150","2.5","232","99.2463768115942","108.14864864864865","232","93942","538","11","1","7","3"
"3","2","10","150","3","214","99.6231884057971","107.28378378378379","214","93784.5","541","11","1","7","3"
"1","2","10","150","2","211","84.07272727272728","115.39189189189189","207.05263157894737","93763.5","568","11","1","7","3"
"3","2","10","150","3","215","99.6231884057971","107.35135135135135","215","93793","541","11","1","7","3"
"2","2","10","150","2.5","233","99.2463768115942","108.21621621621621","233","93950.5","538","11","1","7","3"
"1","2","10","150","2","212","84.07272727272728","115.64864864864865","208.05263157894737","93772","568","11","1","7","3"
"2","2","10","150","2.5","234","99.2463768115942","108.28378378378379","234","93959","538","11","1","7","3"
"3","2","10","150","3","216","99.6231884057971","107.41891891891892","216","93801.5","541","11","1","7","3"
"1","2","10","150","2","213","86.35714285714286","115.9054054054054","208.83333333333334","93780.5","568","11","1","7","3"
"2","2","10","150","2.5","235","99.2463768115942","108.35135135135135","235","93967.5","538","11","1","7","3"
"3","2","10","150","3","217","99.6231884057971","107.48648648648648","217","93810","541","11","1","7","3"
"1","2","10","150","2","214","86.35714285714286","116.14864864864865","209.83333333333334","93789","568","11","1","7","3"
"2","2","10","150","2.5","236","99.2463768115942","108.41891891891892","236","93976","538","11","1","7","3"
"3","2","10","150","3","218","99.6231884057971","107.55405405405405","218","93818.5","541","11","1","7","3"
"1","2","10","150","2","215","86.35714285714286","116.39189189189189","210.83333333333334","93797.5","568","11","1","7","3"
"2","2","10","150","2.5","237","99.2463768115942","108.48648648648648","237","93984.5","538","11","1","7","3"
"3","2","10","150","3","219","99.6231884057971","107.62162162162163","219","93827","541","11","1","7","3"
"1","2","10","150","2","216","86.35714285714286","116.63513513513513","211.83333333333334","93806","568","11","1","7","3"
"2","2","10","150","2.5","238","99.2463768115942","108.55405405405405","238","93993","538","11","1","7","3"
"3","2","10","150","3","220","99.6231884057971","107.6891891891892","220","93835.5","541","11","1","7","3"
"1","2","10","150","2","217","86.35714285714286","116.87837837837837","212.83333333333334","93814.5","568","11","1","7","3"
"2","2","10","150","2.5","239","99.2463768115942","108.62162162162163","239","94001.5","538","11","1","7","3"
"3","2","10","150","3","221","99.6231884057971","107.75675675675676","221","93844","541","11","1","7","3"
"1","2","10","150","2","218","86.35714285714286","117.12162162162163","213.83333333333334","93823","568","11","1","7","3"
"2","2","10","150","2.5","240","99.2463768115942","108.6891891891892","240","94010","538","11","1","7","3"
"3","2","10","150","3","222","99.6231884057971","107.82432432432432","222","93852.5","541","11","1","7","3"
"1","2","10","150","2","219","86.35714285714286","117.36486486486487","214.83333333333334","93831.5","568","11","1","7","3"
"2","2","10","150","2.5","241","99.2463768115942","108.75675675675676","241","94018.5","538","11","1","7","3"
"3","2","10","150","3","223","99.6231884057971","107.89189189189189","223","93861","541","11","1","7","3"
"2","2","10","150","2.5","242","99.2463768115942","108.82432432432432","242","94027","538","11","1","7","3"
"1","2","10","150","2","220","86.35714285714286","117.60810810810811","215.83333333333334","93840","568","11","1","7","3"
"3","2","10","150","3","224","99.6231884057971","107.95945945945945","224","93869.5","541","11","1","7","3"
"2","2","10","150","2.5","243","99.2463768115942","108.89189189189189","243","94035.5","538","11","1","7","3"
"1","2","10","150","2","221","98.80645161290323","117.85135135135135","217.25","93848.5","568","11","1","7","3"
"3","2","10","150","3","225","99.6231884057971","108.02702702702703","225","93878","541","11","1","7","3"
"2","2","10","150","2.5","244","99.2463768115942","108.95945945945945","244","94044","538","11","1","7","3"
"1","2","10","150","2","222","98.80645161290323","118.01351351351352","218.25","93857","568","11","1","7","3"
"3","2","10","150","3","226","99.6231884057971","108.0945945945946","226","93886.5","541","11","1","7","3"
"2","2","10","150","2.5","245","99.2463768115942","109.02702702702703","245","94052.5","538","11","1","7","3"
"1","2","10","150","2","223","98.80645161290323","118.17567567567568","219.25","93865.5","568","11","1","7","3"
"3","2","10","150","3","227","99.6231884057971","108.16216216216216","227","93895","541","11","1","7","3"
"2","2","10","150","2.5","246","99.2463768115942","109.0945945945946","246","94061","538","11","1","7","3"
"1","2","10","150","2","224","112.35714285714286","118.33783783783784","224","93874","568","11","1","7","3"
"2","2","10","150","2.5","247","99.2463768115942","109.16216216216216","247","94069.5","538","11","1","7","3"
"3","2","10","150","3","228","99.6231884057971","108.22972972972973","228","93903.5","541","11","1","7","3"
"1","2","10","150","2","225","112.35714285714286","118.39189189189189","225","93882.5","568","11","1","7","3"
"2","2","10","150","2.5","248","99.2463768115942","109.22972972972973","248","94078","538","11","1","7","3"
"2","2","10","150","2.5","249","99.2463768115942","109.29729729729729","249","94086.5","538","11","1","7","3"
"1","2","10","150","2","226","112.35714285714286","118.44594594594595","226","93891","568","11","1","7","3"
"3","2","10","150","3","229","99.6231884057971","108.29729729729729","229","93912","541","11","1","7","3"
"2","2","10","150","2.5","250","99.2463768115942","109.36486486486487","250","94095","538","11","1","7","3"
"1","2","10","150","2","227","112.35714285714286","118.5","227","93899.5","568","11","1","7","3"
"3","2","10","150","3","230","99.6231884057971","108.36486486486487","230","93920.5","541","11","1","7","3"
"2","2","10","150","2.5","251","99.2463768115942","109.43243243243244","251","94103.5","538","11","1","7","3"
"1","2","10","150","2","228","112.35714285714286","118.55405405405405","228","93908","568","11","1","7","3"
"3","2","10","150","3","231","99.6231884057971","108.43243243243244","231","93929","541","11","1","7","3"
"2","2","10","150","2.5","252","99.2463768115942","109.5","252","94112","538","11","1","7","3"
"1","2","10","150","2","229","112.35714285714286","118.60810810810811","229","93916.5","568","11","1","7","3"
"3","2","10","150","3","232","99.6231884057971","108.5","232","93937.5","541","11","1","7","3"
"2","2","10","150","2.5","253","101.42857142857143","109.56756756756756","253","94120.5","538","11","1","7","3"
"1","2","10","150","2","230","112.35714285714286","118.66216216216216","230","93925","568","11","1","7","3"
"3","2","10","150","3","233","99.6231884057971","108.56756756756756","233","93946","541","11","1","7","3"
"2","2","10","150","2.5","254","101.42857142857143","109.62162162162163","254","94129","538","11","1","7","3"
"1","2","10","150","2","231","112.35714285714286","118.71621621621621","231","93933.5","568","11","1","7","3"
"2","2","10","150","2.5","255","101.42857142857143","109.67567567567568","255","94137.5","538","11","1","7","3"
"3","2","10","150","3","234","99.6231884057971","108.63513513513513","234","93954.5","541","11","1","7","3"
"1","2","10","150","2","232","112.35714285714286","118.77027027027027","232","93942","568","11","1","7","3"
"2","2","10","150","2.5","256","103.59154929577464","109.72972972972973","256","94146","538","11","1","7","3"
"3","2","10","150","3","235","99.6231884057971","108.70270270270271","235","93963","541","11","1","7","3"
"1","2","10","150","2","233","112.35714285714286","118.82432432432432","233","93950.5","568","11","1","7","3"
"2","2","10","150","2.5","257","103.59154929577464","109.77027027027027","257","94154.5","538","11","1","7","3"
"1","2","10","150","2","234","112.35714285714286","118.87837837837837","234","93959","568","11","1","7","3"
"2","2","10","150","2.5","258","103.59154929577464","109.8108108108108","258","94163","538","11","1","7","3"
"3","2","10","150","3","236","99.6231884057971","108.77027027027027","236","93971.5","541","11","1","7","3"
"2","2","10","150","2.5","259","103.59154929577464","109.85135135135135","259","94171.5","538","11","1","7","3"
"3","2","10","150","3","237","99.6231884057971","108.83783783783784","237","93980","541","11","1","7","3"
"1","2","10","150","2","235","112.35714285714286","118.93243243243244","235","93967.5","568","11","1","7","3"
"2","2","10","150","2.5","260","103.59154929577464","109.89189189189189","260","94178.5","548","11","1","7","3"
"1","2","10","150","2","236","112.35714285714286","118.98648648648648","236","93976","568","11","1","7","3"
"3","2","10","150","3","238","99.6231884057971","108.9054054054054","238","93988.5","541","11","1","7","3"
"2","2","10","150","2.5","261","103.59154929577464","109.93243243243244","261","94185.5","548","11","0","7","4"
"1","2","10","150","2","237","112.35714285714286","119.04054054054055","237","93984.5","568","11","1","7","3"
"3","2","10","150","3","239","99.6231884057971","108.97297297297297","239","93997","541","11","1","7","3"
"2","2","10","150","2.5","262","103.59154929577464","109.97297297297297","262","94192.5","548","11","0","7","4"
"1","2","10","150","2","238","112.35714285714286","119.0945945945946","238","93993","568","11","1","7","3"
"3","2","10","150","3","240","99.6231884057971","109.04054054054055","240","94005.5","541","11","1","7","3"
"2","2","10","150","2.5","263","103.59154929577464","110.01351351351352","263","94199.5","548","11","0","7","4"
"3","2","10","150","3","241","99.6231884057971","109.10810810810811","241","94014","541","11","1","7","3"
"1","2","10","150","2","239","112.35714285714286","119.14864864864865","239","94001.5","568","11","1","7","3"
"2","2","10","150","2.5","264","103.59154929577464","110.05405405405405","264","94206.5","548","11","0","7","4"
"3","2","10","150","3","242","99.6231884057971","109.17567567567568","242","94022.5","541","11","1","7","3"
"1","2","10","150","2","240","112.35714285714286","119.20270270270271","240","94010","568","11","1","7","3"
"2","2","10","150","2.5","265","103.59154929577464","110.0945945945946","265","94213.5","548","11","0","7","4"
"3","2","10","150","3","243","99.6231884057971","109.24324324324324","243","94031","541","11","1","7","3"
"1","2","10","150","2","241","112.35714285714286","119.25675675675676","241","94018.5","568","11","1","7","3"
"2","2","10","150","2.5","266","103.59154929577464","110.13513513513513","266","94220.5","548","11","0","7","4"
"3","2","10","150","3","244","99.6231884057971","109.3108108108108","244","94039.5","541","11","1","7","3"
"1","2","10","150","2","242","112.35714285714286","119.3108108108108","242","94027","568","11","1","7","3"
"2","2","10","150","2.5","267","103.59154929577464","110.17567567567568","267","94227.5","548","11","0","7","4"
"3","2","10","150","3","245","99.6231884057971","109.37837837837837","245","94048","541","11","1","7","3"
"1","2","10","150","2","243","112.35714285714286","119.36486486486487","243","94035.5","568","11","1","7","3"
"2","2","10","150","2.5","268","103.59154929577464","110.21621621621621","268","94234.5","548","11","0","7","4"
"2","2","10","150","2.5","269","103.59154929577464","110.25675675675676","269","94241.5","548","11","0","7","4"
"3","2","10","150","3","246","99.6231884057971","109.44594594594595","246","94056.5","541","11","1","7","3"
"1","2","10","150","2","244","112.35714285714286","119.41891891891892","244","94044","568","11","1","7","3"
"2","2","10","150","2.5","270","103.59154929577464","110.29729729729729","270","94248.5","548","11","0","7","4"
"3","2","10","150","3","247","99.6231884057971","109.51351351351352","247","94065","541","11","1","7","3"
"1","2","10","150","2","245","112.35714285714286","119.47297297297297","245","94052.5","568","11","1","7","3"
"2","2","10","150","2.5","271","103.59154929577464","110.33783783783784","271","94255.5","548","11","0","7","4"
"3","2","10","150","3","248","99.6231884057971","109.58108108108108","248","94073.5","541","11","1","7","3"
"1","2","10","150","2","246","112.35714285714286","119.52702702702703","246","94061","568","11","1","7","3"
"2","2","10","150","2.5","272","103.59154929577464","110.37837837837837","272","94262.5","548","11","0","7","4"
"3","2","10","150","3","249","99.6231884057971","109.64864864864865","249","94082","541","11","1","7","3"
"1","2","10","150","2","247","112.35714285714286","119.58108108108108","247","94069.5","568","11","1","7","3"
"2","2","10","150","2.5","273","103.59154929577464","110.41891891891892","273","94269.5","548","11","0","7","4"
"3","2","10","150","3","250","99.6231884057971","109.71621621621621","250","94090.5","541","11","1","7","3"
"1","2","10","150","2","248","112.35714285714286","119.63513513513513","248","94078","568","11","1","7","3"
"2","2","10","150","2.5","274","103.59154929577464","110.45945945945945","274","94276.5","548","11","0","7","4"
"3","2","10","150","3","251","99.6231884057971","109.78378378378379","251","94099","541","11","1","7","3"
"3","2","10","150","3","252","99.6231884057971","109.85135135135135","252","94107.5","541","11","1","7","3"
"1","2","10","150","2","249","112.35714285714286","119.6891891891892","249","94086.5","568","11","1","7","3"
"2","2","10","150","2.5","275","103.59154929577464","110.5","275","94283.5","548","11","0","7","4"
"3","2","10","150","3","253","99.6231884057971","109.91891891891892","253","94116","541","11","1","7","3"
"1","2","10","150","2","250","112.35714285714286","119.74324324324324","250","94095","568","11","1","7","3"
"2","2","10","150","2.5","276","103.59154929577464","110.54054054054055","276","94290.5","548","11","0","7","4"
"3","2","10","150","3","254","101.81428571428572","109.98648648648648","254","94124.5","541","11","1","7","3"
"1","2","10","150","2","251","112.35714285714286","119.79729729729729","251","94103.5","568","11","1","7","3"
"2","2","10","150","2.5","277","103.59154929577464","110.58108108108108","277","94297.5","548","11","0","7","4"
"1","2","10","150","2","252","112.35714285714286","119.85135135135135","252","94112","568","11","1","7","3"
"3","2","10","150","3","255","101.81428571428572","110.04054054054055","255","94133","541","11","1","7","3"
"2","2","10","150","2.5","278","103.59154929577464","110.62162162162163","278","94304.5","548","11","0","7","4"
"3","2","10","150","3","256","101.81428571428572","110.0945945945946","256","94141.5","541","11","1","7","3"
"1","2","10","150","2","253","112.35714285714286","119.9054054054054","253","94120.5","568","11","1","7","3"
"2","2","10","150","2.5","279","103.59154929577464","110.66216216216216","279","94311.5","548","11","0","7","4"
"3","2","10","150","3","257","101.81428571428572","110.14864864864865","257","94150","541","11","1","7","3"
"1","2","10","150","2","254","112.35714285714286","119.95945945945945","254","94129","568","11","1","7","3"
"2","2","10","150","2.5","280","103.59154929577464","110.70270270270271","280","94318.5","548","11","0","7","4"
"3","2","10","150","3","258","104","110.20270270270271","258","94158.5","541","11","1","7","3"
"2","2","10","150","2.5","281","103.59154929577464","110.74324324324324","281","94325.5","548","11","0","7","4"
"1","2","10","150","2","255","112.35714285714286","120.01351351351352","255","94137.5","568","11","1","7","3"
"2","2","10","150","2.5","282","103.59154929577464","110.78378378378379","282","94332.5","548","11","0","7","4"
"3","2","10","150","3","259","104","110.24324324324324","259","94167","541","11","1","7","3"
"1","2","10","150","2","256","112.35714285714286","120.06756756756756","256","94146","568","11","1","7","3"
"2","2","10","150","2.5","283","103.59154929577464","110.82432432432432","283","94339.5","548","11","0","7","4"
"3","2","10","150","3","260","104","110.28378378378379","260","94175.5","541","11","1","7","3"
"1","2","10","150","2","257","112.35714285714286","120.12162162162163","257","94154.5","568","11","1","7","3"
"2","2","10","150","2.5","284","103.59154929577464","110.86486486486487","284","94346.5","548","11","0","7","4"
"3","2","10","150","3","261","104","110.32432432432432","261","94184","541","11","1","7","3"
"1","2","10","150","2","258","112.35714285714286","120.17567567567568","258","94163","568","11","1","7","3"
"2","2","10","150","2.5","285","103.59154929577464","110.9054054054054","285","94353.5","548","11","0","7","4"
"3","2","10","150","3","262","104","110.36486486486487","262","94191","551","11","1","7","3"
"2","2","10","150","2.5","286","103.59154929577464","110.94594594594595","286","94360.5","548","11","0","7","4"
"1","2","10","150","2","259","112.35714285714286","120.22972972972973","259","94171.5","568","11","1","7","3"
"3","2","10","150","3","263","104","110.4054054054054","263","94198","551","11","0","7","4"
