"BehaviorSpace results (NetLogo 5.3.1)"
"Amsterdam_v6.3.nlogo"
"red fixed buses with green/yellow flex buses 0.5"
"04/01/2018 00:39:46:968 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","40","0","30"
"[run number]","green_bus_ratio","red_bus_ratio","fixed_bus_size","yellow_bus_ratio","[step]","average_travelling_time","final_average_travelling_time","average_travelling_time_remaining","expenses","number_of_messages","count buses","total_flexbus","total_fixedbus","total_idle"
"3","0.5","10","150","2","387","96.21917808219177","100.13513513513513","387","173347.5","1398","24","1","7","16"
"1","0.5","10","150","1","389","98.56756756756756","98.56756756756756","342","185347.5","1521","25","0","7","18"
"2","0.5","10","150","1.5","397","80.13513513513513","80.13513513513513","272","167267","1243","23","0","7","16"
"3","0.5","10","150","2","388","96.21917808219177","100.14864864864865","388","173355.5","1398","24","1","7","16"
"1","0.5","10","150","1","390","98.56756756756756","98.56756756756756","342","185354.5","1521","25","0","7","18"
"2","0.5","10","150","1.5","398","80.13513513513513","80.13513513513513","272","167274","1243","23","0","7","16"
"3","0.5","10","150","2","389","96.21917808219177","100.16216216216216","389","173363.5","1398","24","1","7","16"
"1","0.5","10","150","1","391","98.56756756756756","98.56756756756756","342","185361.5","1521","25","0","7","18"
"2","0.5","10","150","1.5","399","80.13513513513513","80.13513513513513","272","167281","1243","23","0","7","16"
"3","0.5","10","150","2","390","96.21917808219177","100.17567567567568","390","173371.5","1398","24","1","7","16"
"1","0.5","10","150","1","392","98.56756756756756","98.56756756756756","342","185368.5","1521","25","0","7","18"
"2","0.5","10","150","1.5","400","80.13513513513513","80.13513513513513","272","167288","1243","23","0","7","16"
"3","0.5","10","150","2","391","96.21917808219177","100.1891891891892","391","173379.5","1398","24","1","7","16"
"1","0.5","10","150","1","393","98.56756756756756","98.56756756756756","342","185375.5","1521","25","0","7","18"
"2","0.5","10","150","1.5","401","80.13513513513513","80.13513513513513","272","167295","1243","23","0","7","16"
"3","0.5","10","150","2","392","96.21917808219177","100.20270270270271","392","173387.5","1398","24","1","7","16"
"1","0.5","10","150","1","394","98.56756756756756","98.56756756756756","342","185382.5","1521","25","0","7","18"
"2","0.5","10","150","1.5","402","80.13513513513513","80.13513513513513","272","167302","1243","23","0","7","16"
"3","0.5","10","150","2","393","96.21917808219177","100.21621621621621","393","173395.5","1398","24","1","7","16"
"1","0.5","10","150","1","395","98.56756756756756","98.56756756756756","342","185389.5","1521","25","0","7","18"
"2","0.5","10","150","1.5","403","80.13513513513513","80.13513513513513","272","167309","1243","23","0","7","16"
"3","0.5","10","150","2","394","96.21917808219177","100.22972972972973","394","173403.5","1398","24","1","7","16"
"1","0.5","10","150","1","396","98.56756756756756","98.56756756756756","342","185396.5","1521","25","0","7","18"
"2","0.5","10","150","1.5","404","80.13513513513513","80.13513513513513","272","167316","1243","23","0","7","16"
"3","0.5","10","150","2","395","96.21917808219177","100.24324324324324","395","173411.5","1398","24","1","7","16"
"1","0.5","10","150","1","397","98.56756756756756","98.56756756756756","342","185403.5","1521","25","0","7","18"
"2","0.5","10","150","1.5","405","80.13513513513513","80.13513513513513","272","179324.5","1290","24","0","7","16"
"3","0.5","10","150","2","396","96.21917808219177","100.25675675675676","396","173419.5","1398","24","1","7","16"
"1","0.5","10","150","1","398","98.56756756756756","98.56756756756756","342","185410.5","1521","25","0","7","18"
"2","0.5","10","150","1.5","406","80.13513513513513","60.51020408163265","1","179333","1313","24","1","7","16"
"3","0.5","10","150","2","397","96.21917808219177","100.27027027027027","397","173427.5","1398","24","1","7","16"
"1","0.5","10","150","1","399","98.56756756756756","98.56756756756756","342","185417.5","1521","25","0","7","18"
"2","0.5","10","150","1.5","407","80.13513513513513","60.755102040816325","2","179341.5","1313","24","1","7","16"
"1","0.5","10","150","1","400","98.56756756756756","98.56756756756756","342","185424.5","1521","25","0","7","18"
"3","0.5","10","150","2","398","96.21917808219177","100.28378378378379","398","173435.5","1398","24","1","7","16"
"2","0.5","10","150","1.5","408","80.13513513513513","61","3","179350","1313","24","1","7","16"
"1","0.5","10","150","1","401","98.56756756756756","98.56756756756756","342","185431.5","1521","25","0","7","18"
"3","0.5","10","150","2","399","96.21917808219177","100.29729729729729","399","173443.5","1398","24","1","7","16"
"2","0.5","10","150","1.5","409","80.13513513513513","61.244897959183675","4","179358.5","1313","24","1","7","16"
"1","0.5","10","150","1","402","98.56756756756756","98.56756756756756","342","185438.5","1521","25","0","7","18"
"3","0.5","10","150","2","400","96.21917808219177","100.3108108108108","400","173451.5","1398","24","1","7","16"
"2","0.5","10","150","1.5","410","79.12","61.48979591836735","5","179367","1313","24","1","7","16"
"3","0.5","10","150","2","401","96.21917808219177","100.32432432432432","401","173459.5","1398","24","1","7","16"
"1","0.5","10","150","1","403","98.56756756756756","98.56756756756756","342","185445.5","1521","25","0","7","18"
"2","0.5","10","150","1.5","411","79.12","61.724489795918366","6","179375.5","1313","24","1","7","16"
"3","0.5","10","150","2","402","96.21917808219177","100.33783783783784","402","173467.5","1398","24","1","7","16"
"1","0.5","10","150","1","404","98.56756756756756","98.56756756756756","342","185452.5","1521","25","0","7","18"
"2","0.5","10","150","1.5","412","79.12","61.95918367346939","7","179384","1313","24","1","7","16"
"3","0.5","10","150","2","403","96.21917808219177","100.35135135135135","403","173475.5","1398","24","1","7","16"
"1","0.5","10","150","1","405","98.56756756756756","98.56756756756756","342","185459.5","1522","25","0","7","18"
"2","0.5","10","150","1.5","413","79.12","62.19387755102041","8","179392.5","1313","24","1","7","16"
"3","0.5","10","150","2","404","96.21917808219177","100.36486486486487","404","173483.5","1398","24","1","7","16"
"1","0.5","10","150","1","406","98.56756756756756","74.42857142857143","1","197468","1572","26","0","7","18"
"2","0.5","10","150","1.5","414","79.12","62.42857142857143","9","179401","1313","24","1","7","16"
"3","0.5","10","150","2","405","96.21917808219177","100.37837837837837","405","173491.5","1399","24","1","7","16"
"1","0.5","10","150","1","407","98.56756756756756","74.6734693877551","2","197476.5","1597","26","1","7","18"
"2","0.5","10","150","1.5","415","79.12","62.66326530612245","10","179409.5","1313","24","1","7","16"
"3","0.5","10","150","2","406","96.21917808219177","75.8061224489796","17.2","179500.5","1447","25","1","7","16"
"1","0.5","10","150","1","408","98.56756756756756","74.91836734693878","3","197485","1597","26","1","7","18"
"2","0.5","10","150","1.5","416","79.12","62.89795918367347","11","179418","1313","24","1","7","16"
"3","0.5","10","150","2","407","96.21917808219177","76.06122448979592","18.2","179509.5","1471","25","2","7","16"
"1","0.5","10","150","1","409","98.56756756756756","75.16326530612245","4","197493.5","1597","26","1","7","18"
"2","0.5","10","150","1.5","417","78.22368421052632","63.13265306122449","12","179426.5","1313","24","1","7","16"
"3","0.5","10","150","2","408","96.21917808219177","76.31632653061224","19.2","185519.5","1522","26","2","7","16"
"1","0.5","10","150","1","410","98.56756756756756","75.40816326530613","5","197502","1597","26","1","7","18"
"2","0.5","10","150","1.5","418","78.22368421052632","63.357142857142854","13","179435","1313","24","1","7","16"
"1","0.5","10","150","1","411","98.56756756756756","75.65306122448979","6","197510.5","1597","26","1","7","18"
"3","0.5","10","150","2","409","96.21917808219177","76.57142857142857","20.2","185529.5","1547","26","3","7","16"
"2","0.5","10","150","1.5","419","78.22368421052632","63.58163265306123","14","179443.5","1313","24","1","7","16"
"3","0.5","10","150","2","410","96.21917808219177","76.8265306122449","21.2","185539.5","1547","26","3","7","16"
"1","0.5","10","150","1","412","98.56756756756756","75.89795918367346","7","197519","1597","26","1","7","18"
"1","0.5","10","150","1","413","98.56756756756756","76.14285714285714","8","197527.5","1597","26","1","7","18"
"3","0.5","10","150","2","411","96.21917808219177","77.08163265306122","22.2","191550.5","1600","27","3","7","16"
"2","0.5","10","150","1.5","420","78.22368421052632","63.80612244897959","15","191453.5","1538","25","1","7","16"
"1","0.5","10","150","1","414","98.56756756756756","76.38775510204081","9","197536","1597","26","1","7","18"
"3","0.5","10","150","2","412","96.21917808219177","77.33673469387755","23.2","191561.5","1626","27","4","7","16"
"1","0.5","10","150","1","415","98.56756756756756","76.63265306122449","10","197544.5","1597","26","1","7","18"
"2","0.5","10","150","1.5","421","78.22368421052632","23.67924528301887","2.746031746031746","191463.5","1562","25","2","7","16"
"3","0.5","10","150","2","413","96.21917808219177","77.59183673469387","24.2","191572.5","1626","27","4","7","16"
"1","0.5","10","150","1","416","98.56756756756756","76.87755102040816","11","197553","1597","26","1","7","18"
"3","0.5","10","150","2","414","96.21917808219177","77.84693877551021","25.2","191583.5","1626","27","4","7","16"
"2","0.5","10","150","1.5","422","78.22368421052632","24.39245283018868","3.746031746031746","191473.5","1562","25","2","7","16"
"1","0.5","10","150","1","417","97.4","77.12244897959184","12","197561.5","1597","26","1","7","18"
"3","0.5","10","150","2","415","96.21917808219177","78.10204081632654","26.2","191594.5","1626","27","4","7","16"
"1","0.5","10","150","1","418","97.4","77.35714285714286","13","197570","1597","26","1","7","18"
"2","0.5","10","150","1.5","423","78.22368421052632","25.10566037735849","4.746031746031746","197484.5","1638","26","2","7","16"
"3","0.5","10","150","2","416","96.21917808219177","78.35714285714286","27.2","191604.5","1652","27","4","7","16"
"1","0.5","10","150","1","419","97.4","77.59183673469387","14","197578.5","1597","26","1","7","18"
"2","0.5","10","150","1.5","424","78.22368421052632","25.818867924528302","5.746031746031746","197495.5","1663","26","3","7","16"
"3","0.5","10","150","2","417","95.06756756756756","78.61224489795919","28.875","191614.5","1652","27","3","7","17"
"2","0.5","10","150","1.5","425","78.22368421052632","26.532075471698114","6.746031746031746","197506.5","1663","26","3","7","16"
"3","0.5","10","150","2","418","95.06756756756756","78.85714285714286","29.875","191624.5","1652","27","3","7","17"
"1","0.5","10","150","1","420","97.4","77.8265306122449","15","209588.5","1804","27","1","7","18"
"2","0.5","10","150","1.5","426","76.34615384615384","27.245283018867923","7.764705882352941","197517.5","1664","26","3","7","16"
"3","0.5","10","150","2","419","95.06756756756756","79.10204081632654","30.875","191634.5","1652","27","3","7","17"
"2","0.5","10","150","1.5","427","76.34615384615384","27.950943396226414","8.764705882352942","203529.5","1716","27","3","7","16"
"1","0.5","10","150","1","421","97.4","28.867924528301888","2.8157894736842106","209598.5","1874","27","2","7","18"
"3","0.5","10","150","2","420","95.06756756756756","79.34693877551021","31.875","191643.5","1745","27","3","7","17"
"2","0.5","10","150","1.5","428","74.8","28.656603773584905","9.702702702702704","203541.5","1742","27","4","7","16"
"1","0.5","10","150","1","422","97.4","29.58490566037736","3.8157894736842106","209608.5","1874","27","2","7","18"
"2","0.5","10","150","1.5","429","74.8","29.354716981132075","10.702702702702704","203553.5","1743","27","4","7","16"
"1","0.5","10","150","1","423","97.4","30.30188679245283","4.815789473684211","221620","1952","28","2","7","18"
"3","0.5","10","150","2","421","95.06756756756756","29.433962264150942","5.005235602094241","203654","1843","28","2","7","18"
"2","0.5","10","150","1.5","430","74.8","30.052830188679245","11.702702702702704","209566.5","1887","28","4","7","16"
"3","0.5","10","150","2","422","95.06756756756756","30.154716981132076","6.005235602094241","203664.5","1870","28","3","7","18"
"1","0.5","10","150","1","424","97.4","31.0188679245283","5.815789473684211","221631.5","1980","28","3","7","18"
"2","0.5","10","150","1.5","431","73.40243902439025","30.750943396226415","12.639344262295081","209579.5","1986","28","5","7","16"
"3","0.5","10","150","2","423","95.06756756756756","30.87547169811321","7.005235602094241","209676","1949","29","3","7","18"
"1","0.5","10","150","1","425","97.4","31.735849056603772","6.815789473684211","221643","1980","28","3","7","18"
"2","0.5","10","150","1.5","432","73.40243902439025","31.441509433962263","13.639344262295081","209592.5","1987","28","5","7","16"
"1","0.5","10","150","1","426","94.03846153846153","32.45283018867924","7.764705882352941","227655.5","2037","29","3","7","18"
"3","0.5","10","150","2","424","95.06756756756756","31.59622641509434","8.00523560209424","209687.5","1978","29","4","7","18"
"1","0.5","10","150","1","427","94.03846153846153","33.158490566037734","8.764705882352942","227668","2065","29","4","7","18"
"3","0.5","10","150","2","425","95.06756756756756","32.31698113207547","9.00523560209424","209699","1978","29","4","7","18"
"2","0.5","10","150","1.5","433","73.40243902439025","32.132075471698116","14.639344262295081","215606.5","2062","29","5","7","16"
"1","0.5","10","150","1","428","92.05","33.864150943396226","9.702702702702704","227680.5","2065","29","4","7","18"
"2","0.5","10","150","1.5","434","71.96428571428571","32.822641509433964","15.657458563535911","215620.5","2090","29","6","7","16"
"3","0.5","10","150","2","426","91.75324675324676","33.0377358490566","9.98936170212766","209710.5","1979","29","4","7","18"
"1","0.5","10","150","1","429","92.05","34.5622641509434","10.702702702702704","227693","2066","29","4","7","18"
"3","0.5","10","150","2","427","91.75324675324676","33.74716981132075","10.98936170212766","215723","2037","30","4","7","18"
"2","0.5","10","150","1.5","435","71.96428571428571","33.50566037735849","16.65745856353591","215634.5","2092","29","6","7","16"
"3","0.5","10","150","2","428","89.79746835443038","34.4566037735849","11.951612903225806","215734.5","2095","30","5","7","18"
"1","0.5","10","150","1","430","92.05","35.260377358490565","11.702702702702704","233706.5","2268","30","4","7","18"
"2","0.5","10","150","1.5","436","71.96428571428571","14.312796208530806","6.491803278688525","247652","2212","31","6","7","16"
"3","0.5","10","150","2","429","89.79746835443038","35.158490566037734","12.951612903225806","215745","2125","30","4","7","19"
"1","0.5","10","150","1","431","92.05","35.95849056603774","12.702702702702704","233720","2361","30","5","7","18"
"2","0.5","10","150","1.5","437","70.83720930232558","15.180094786729859","7.429616087751371","247669.5","2271","31","7","8","16"
"1","0.5","10","150","1","432","92.05","36.656603773584905","13.702702702702704","233733.5","2362","30","5","7","18"
"3","0.5","10","150","2","430","88.975","35.86037735849057","13.891891891891891","221756.5","2253","31","3","7","20"
"2","0.5","10","150","1.5","438","70.83720930232558","16.044233807266984","8.429616087751372","247687","2273","31","7","8","16"
"1","0.5","10","150","1","433","92.05","37.35471698113208","14.702702702702704","239748","2439","31","5","7","18"
"3","0.5","10","150","2","431","88.975","36.55849056603773","14.891891891891891","221768","2317","31","4","7","20"
"2","0.5","10","150","1.5","439","70.83720930232558","16.908372827804108","9.429616087751372","259706","2337","32","7","8","16"
"1","0.5","10","150","1","434","91.07407407407408","38.052830188679245","15.71195652173913","239762.5","2470","31","6","7","18"
"3","0.5","10","150","2","432","88.975","37.25660377358491","15.891891891891891","227780.5","2380","32","4","7","20"
"3","0.5","10","150","2","433","88.975","37.95471698113207","16.89189189189189","227793","2428","32","5","7","20"
"1","0.5","10","150","1","435","90.13414634146342","38.74716981132075","16.721311475409838","259779","2535","32","6","7","18"
"2","0.5","10","150","1.5","440","68.03333333333333","17.77251184834123","10.441988950276244","259725","2698","32","8","8","16"
"1","0.5","10","150","1","436","90.13414634146342","16.510268562401265","6.5535390199637025","271797","2632","33","6","8","18"
"2","0.5","10","150","1.5","441","66.98913043478261","18.630331753554504","11.406654343807764","259744","2700","32","8","8","16"
"3","0.5","10","150","2","434","88.03703703703704","38.652830188679246","17.91304347826087","227805.5","2428","32","5","7","20"
"1","0.5","10","150","1","437","88.36904761904762","17.380726698262244","7.51912568306011","271815","2664","33","7","8","18"
"3","0.5","10","150","2","435","88.03703703703704","39.347169811320754","18.91304347826087","227818","2430","32","5","7","20"
"2","0.5","10","150","1.5","442","64.76041666666667","19.484992101105846","12.391061452513966","285766","2833","34","8","8","16"
"1","0.5","10","150","1","438","87.52941176470588","18.248025276461295","8.501824817518248","283834.5","2732","34","7","8","18"
"3","0.5","10","150","2","436","88.03703703703704","16.76303317535545","7.304347826086956","259834","2560","34","5","7","20"
"1","0.5","10","150","1","439","87.52941176470588","19.113744075829384","9.501824817518248","283854","2767","34","8","8","18"
"2","0.5","10","150","1.5","443","62.09803921568628","20.333333333333332","13.310734463276836","285788","2928","34","9","9","16"
"3","0.5","10","150","2","437","87.15853658536585","17.635071090047393","8.288566243194193","259850","2627","34","6","8","20"
"2","0.5","10","150","1.5","444","61.57281553398058","21.17219589257504","14.320754716981131","305812","2999","35","9","9","16"
"3","0.5","10","150","2","438","85.48809523809524","18.505529225908372","9.256830601092895","259866","2631","34","6","8","20"
"1","0.5","10","150","1","440","83.38888888888889","19.979462875197473","10.469613259668508","283873.5","3066","34","8","8","18"
"3","0.5","10","150","2","439","85.48809523809524","19.372827804107423","10.256830601092895","271883.5","2699","35","6","8","20"
"2","0.5","10","150","1.5","445","60.714285714285715","22.009478672985782","15.3125","311837","3108","36","9","10","16"
"1","0.5","10","150","1","441","82.6923076923077","20.837282780410742","11.452029520295204","283893","3206","34","8","8","18"
"3","0.5","10","150","2","440","83.59302325581395","20.240126382306478","11.279707495429616","271901","2865","35","7","8","20"
"2","0.5","10","150","1.5","446","57.94642857142857","22.843601895734597","16.29750479846449","311862","3144","36","10","10","16"
"1","0.5","10","150","1","442","81.36559139784946","21.69352290679305","12.416666666666666","315916","3347","36","8","8","18"
"2","0.5","10","150","1.5","447","56.327586206896555","23.666666666666668","17.338491295938105","311887","3147","36","10","10","16"
"3","0.5","10","150","2","441","78.80645161290323","21.104265402843602","12.166666666666666","277919.5","3069","36","7","8","20"
"1","0.5","10","150","1","443","79.04166666666667","22.54660347551343","13.446927374301676","315939","3444","36","9","9","18"
"2","0.5","10","150","1.5","448","56.07692307692308","24.48341232227488","18.319767441860463","317913","3220","37","10","10","16"
"3","0.5","10","150","2","442","78.19148936170212","21.95734597156398","13.150278293135436","277938","3107","36","8","8","20"
"2","0.5","10","150","1.5","449","53.78125","25.298578199052134","19.07920792079208","317939","3259","37","11","10","16"
"1","0.5","10","150","1","444","79.04166666666667","23.394944707740915","14.446927374301676","335964","3522","37","9","9","18"
"3","0.5","10","150","2","443","76.86458333333333","22.808846761453395","14.145251396648044","297958.5","3205","37","8","8","20"
"1","0.5","10","150","1","445","79.04166666666667","24.243285939968406","15.446927374301676","341990","3635","38","9","10","18"
"2","0.5","10","150","1.5","450","52.68939393939394","26.096366508688785","20.089820359281436","329966.5","3635","38","11","10","16"
"3","0.5","10","150","2","444","76.15463917525773","23.657187993680886","15.156716417910447","303980","3320","38","8","9","20"
"2","0.5","10","150","1.5","451","52.68939393939394","10.428921568627452","7.71","329994","3768","38","12","10","16"
"1","0.5","10","150","1","446","76.43","25.091627172195892","16.45966228893058","342016","3674","38","10","10","18"
"3","0.5","10","150","2","445","74.79797979797979","24.50394944707741","16.179775280898877","304001.5","3357","38","9","9","20"
"1","0.5","10","150","1","447","71.85321100917432","25.933649289099527","17.38167938931298","342042","3678","38","10","10","18"
"3","0.5","10","150","2","446","72.11538461538461","25.347551342812007","17.1531190926276","304023","3357","38","9","9","20"
"2","0.5","10","150","1.5","452","50.84507042253521","11.348039215686274","8.583892617449665","350023.5","3847","39","12","10","16"
"1","0.5","10","150","1","448","71.85321100917432","26.761453396524487","18.38167938931298","348069","3757","39","10","10","18"
"3","0.5","10","150","2","447","70.40186915887851","26.183254344391784","18.188212927756656","310045.5","3434","39","9","9","20"
"2","0.5","10","150","1.5","453","48.90196078431372","12.261029411764707","9.470588235294118","350053","3911","39","12","11","16"
"1","0.5","10","150","1","449","68.4201680672269","27.589257503949447","19.136186770428015","348096","3796","39","11","10","18"
"3","0.5","10","150","2","448","68.09734513274336","27.01421800947867","19.08653846153846","310068","3472","39","10","9","20"
"3","0.5","10","150","2","449","65.08130081300813","27.83570300157978","19.852941176470587","310090.5","3472","39","10","9","20"
"2","0.5","10","150","1.5","454","48.701298701298704","13.167279411764707","10.464817320703654","382086","4081","41","12","11","16"
"1","0.5","10","150","1","450","66.77235772357723","28.40126382306477","20.147058823529413","348123","4075","39","11","10","18"
"2","0.5","10","150","1.5","455","47.33742331288344","14.072916666666666","11.381892443839346","382119","4163","41","13","12","16"
"3","0.5","10","150","2","450","63.70866141732284","28.64139020537125","20.8399209486166","322114.5","3873","40","10","9","20"
"1","0.5","10","150","1","451","66.184","11.32843137254902","7.778367617783676","360151.5","4431","40","11","10","18"
"3","0.5","10","150","2","451","63.70866141732284","11.419117647058824","8.006644518272426","322138.5","3915","40","11","9","20"
"2","0.5","10","150","1.5","456","46.70238095238095","14.973039215686274","12.331967213114755","382152","4173","41","13","12","16"
"1","0.5","10","150","1","452","63.86363636363637","12.251838235294118","8.71","380182","4553","41","12","10","18"
"2","0.5","10","150","1.5","457","46.13294797687861","15.870098039215685","13.281699794379712","394186.5","4257","42","13","12","16"
"3","0.5","10","150","2","452","61.78195488721804","12.341299019607844","8.954636424282855","342164.5","4001","41","11","9","20"
"2","0.5","10","150","1.5","458","45.39779005524862","16.764093137254903","14.192281185389387","394221","4301","42","14","12","16"
"1","0.5","10","150","1","453","63.51127819548872","13.170955882352942","9.704469646430955","392214","4708","42","12","11","18"
"3","0.5","10","150","2","453","61.44776119402985","13.259803921568627","9.949265687583445","342190.5","4068","41","11","10","20"
"1","0.5","10","150","1","454","61.04929577464789","14.089460784313726","10.614093959731544","412248","4841","43","13","11","18"
"2","0.5","10","150","1.5","459","44.484042553191486","17.653186274509803","15.159972299168976","414257.5","4394","43","14","12","16"
"3","0.5","10","150","2","454","58.22222222222222","14.177696078431373","10.915322580645162","374220","4239","43","11","10","20"
"1","0.5","10","150","1","455","61.04929577464789","15.002450980392156","11.614093959731544","412282","4888","43","13","12","18"
"2","0.5","10","150","1.5","460","43.901041666666664","18.537990196078432","16.15625","426295.5","4744","44","14","13","16"
"3","0.5","10","150","2","455","57.006711409395976","15.089460784313726","11.877950101146325","374249.5","4323","43","12","11","20"
"1","0.5","10","150","1","456","59.26","15.915441176470589","12.52834008097166","424317.5","4980","44","13","12","18"
"3","0.5","10","150","2","456","56.13725490196079","15.998161764705882","12.845841784989858","386280.5","4414","44","12","11","20"
"2","0.5","10","150","1.5","461","43.20918367346939","19.420343137254903","17.17339832869081","426333.5","5143","44","15","13","16"
"3","0.5","10","150","2","457","55.21518987341772","16.904411764705884","13.797829036635006","386311.5","4462","44","13","11","20"
"1","0.5","10","150","1","457","57.554140127388536","16.823529411764707","13.488135593220338","424353","5027","44","14","12","18"
"2","0.5","10","150","1.5","462","41.91904761904762","20.300245098039216","18.10759493670886","458375","5322","46","15","13","16"
"3","0.5","10","150","2","458","55.0062893081761","17.807598039215687","14.792260692464358","406344.5","4560","45","13","11","20"
"1","0.5","10","150","1","458","55.83030303030303","17.72732843137255","14.441717791411042","444390.5","5121","45","14","12","18"
"2","0.5","10","150","1.5","463","41.30909090909091","21.17156862745098","19.03399433427762","458416.5","5437","46","16","14","16"
"3","0.5","10","150","2","459","52.50289017341041","18.71017156862745","15.703221384509938","406377.5","4607","45","13","12","20"
"1","0.5","10","150","1","459","53.77401129943503","18.626225490196077","15.350515463917526","456429.5","5264","46","14","13","18"
"3","0.5","10","150","2","460","52.09142857142857","19.604166666666668","16.70212765957447","418412","4895","46","13","12","20"
"2","0.5","10","150","1.5","464","39.75409836065574","22.03676470588235","19.922190201729105","458458","5455","46","16","14","16"
"1","0.5","10","150","1","460","52.87978142076503","19.51776960784314","16.304347826086957","456468.5","5883","46","15","13","18"
"2","0.5","10","150","1.5","465","39.13127413127413","22.887254901960784","20.823015294974507","470501","5552","47","16","14","16"
"3","0.5","10","150","2","461","51.61581920903955","20.496936274509803","17.711340206185568","438448.5","5343","47","14","12","20"
"1","0.5","10","150","1","461","51.63350785340314","20.40563725490196","17.26648160999306","456507.5","6061","46","15","13","18"
"3","0.5","10","150","2","462","51.07692307692308","21.38848039215686","18.662068965517243","438485","5397","47","14","13","20"
"2","0.5","10","150","1.5","466","38.912213740458014","12.63458401305057","11.178380306814129","490546","5694","48","17","14","16"
"1","0.5","10","150","1","462","51.578125","21.28860294117647","18.25","476548.5","6157","47","15","13","18"
"3","0.5","10","150","2","463","49.16751269035533","22.276960784313726","19.585365853658537","450523","5514","48","14","13","20"
"2","0.5","10","150","1.5","467","38.07608695652174","13.549102773246329","12.121907493725349","490591","5751","48","17","15","16"
"1","0.5","10","150","1","463","48.732394366197184","22.170955882352942","19.183932346723044","488591","6322","48","15","14","18"
"2","0.5","10","150","1.5","468","37.640845070422536","14.45905383360522","13.091693635382956","490636","5759","48","17","15","16"
"3","0.5","10","150","2","464","47.06542056074766","23.15625","20.547954866008464","450561","5574","48","15","13","20"
"1","0.5","10","150","1","464","46.991189427312776","23.040441176470587","20.17081850533808","488633.5","6389","48","16","14","18"
"3","0.5","10","150","2","465","45.824561403508774","24.025122549019606","21.485042735042736","450599","5579","48","15","13","20"
"2","0.5","10","150","1.5","469","37.13103448275862","15.366394779771616","14.091891891891892","502682.5","5863","49","17","15","16"
"3","0.5","10","150","2","466","45.60084033613445","13.250570962479609","11.527060488149983","462638.5","5675","49","15","13","20"
"1","0.5","10","150","1","465","46.02510460251046","23.901348039215687","21.105527638190956","500677.5","6489","49","16","14","18"
"2","0.5","10","150","1.5","470","36.01898734177215","16.271778140293637","15.001818843215714","502729","6739","49","18","15","16"
"3","0.5","10","150","2","467","45.057377049180324","14.172920065252855","12.501595179014533","462678","5726","49","16","13","20"
"1","0.5","10","150","1","466","45.38461538461539","13.181076672104405","11.358410220014195","520723.5","6641","50","17","14","18"
"2","0.5","10","150","1.5","471","34.23768115942029","17.16867862969005","16.003676470588236","502775.5","6740","49","18","15","16"
"3","0.5","10","150","2","468","44.188976377952756","15.093311582381729","13.464247598719316","474719","5828","50","16","13","20"
"1","0.5","10","150","1","467","43.11231884057971","14.100489396411094","12.229472929365365","520769.5","6696","50","17","15","18"
"2","0.5","10","150","1.5","472","33.03591160220994","18.05611745513866","17.049944506104328","514823.5","6849","50","18","15","16"
"3","0.5","10","150","2","469","42.303703703703704","16.010440456769985","14.470483005366725","474760","5877","50","17","13","20"
"1","0.5","10","150","1","468","42.232638888888886","15.010440456769985","13.18725243068059","532817","6802","51","17","15","18"
"2","0.5","10","150","1.5","473","32.11658031088083","18.938009787928223","18.039193729003358","514871.5","6927","50","19","15","16"
"3","0.5","10","150","2","470","41.471830985915496","16.922349102773246","15.415318230852211","474801","6559","50","17","13","20"
"1","0.5","10","150","1","469","41.527027027027025","15.916476345840131","14.178764897074757","532864.5","6862","51","18","15","18"
"2","0.5","10","150","1.5","474","31.931472081218274","19.812071778140293","19.02433545488581","526921","7040","51","19","15","16"
"3","0.5","10","150","2","471","41.24738675958188","17.829690048939643","16.41036717062635","474842","6604","50","17","13","20"
"1","0.5","10","150","1","470","40.09815950920245","16.81990212071778","15.049288061336254","532912","7667","51","18","15","18"
"3","0.5","10","150","2","472","41.229166666666664","18.73605220228385","17.403312927619734","486884.5","6707","51","17","13","20"
"2","0.5","10","150","1.5","475","31.138009049773757","20.68352365415987","19.92184521540221","526970.5","7090","51","20","15","16"
"1","0.5","10","150","1","471","38.38135593220339","17.713539967373574","16.0147547030616","532959.5","7852","51","18","15","18"
"2","0.5","10","150","1.5","476","30.79700854700855","21.53931484502447","20.871005005775896","527020","7100","51","20","15","16"
"3","0.5","10","150","2","473","39.670967741935485","19.642088091353997","18.388384754990927","486927","6784","51","18","13","20"
"2","0.5","10","150","1.5","477","30.71014492753623","22.38662316476346","21.829589465530596","539071","7205","52","20","15","16"
"1","0.5","10","150","1","472","37.487671232876714","18.59804241435563","17.044444444444444","545008.5","7962","52","18","15","18"
"3","0.5","10","150","2","474","38.7060606060606","20.54094616639478","19.349177330895795","486969.5","6790","51","18","13","20"
"2","0.5","10","150","1.5","478","30.69529652351738","23.22903752039152","22.811723602484474","539122","7261","52","21","15","16"
"1","0.5","10","150","1","473","37.44535519125683","19.478955954323002","18.042608373471655","545057.5","8054","52","19","15","18"
"3","0.5","10","150","2","475","37.85260115606936","21.43327895595432","20.343876425156306","499013.5","6894","52","18","13","20"
"2","0.5","10","150","1.5","479","30.217307692307692","24.069494290375204","23.81335952848723","539173","7268","52","21","15","16"
"1","0.5","10","150","1","474","36.408977556109726","20.359543230016314","18.943693693693692","557108","8161","53","19","15","18"
