"[all run data]","average_travelling_time","final_average_travelling_time","average_travelling_time_remaining","expenses","number_of_messages","count buses","total_flexbus","total_fixedbus","total_idle","average_travelling_time","final_average_travelling_time","average_travelling_time_remaining","expenses","number_of_messages","count buses","total_flexbus","total_fixedbus","total_idle","average_travelling_time","final_average_travelling_time","average_travelling_time_remaining","expenses","number_of_messages","count buses","total_flexbus","total_fixedbus","total_idle"
,"0","14.714285714285714","15.714285714285714","116168","329","15","5","7","3","0","14.714285714285714","15.714285714285714","116167","312","15","5","7","3","0","14.714285714285714","15.714285714285714","110152.5","284","14","4","7","3"
,"0","15.714285714285714","16.714285714285715","116180.5","330","15","5","7","3","0","15.714285714285714","16.714285714285715","122180.5","355","16","5","7","3","0","15.714285714285714","16.714285714285715","116165","313","15","4","7","3"
,"0","16.714285714285715","17.714285714285715","122194","360","16","5","7","3","0","16.714285714285715","17.714285714285715","122194","370","16","6","7","3","0","16.714285714285715","17.714285714285715","116177.5","327","15","5","7","3"
,"7","17.714285714285715","18.869565217391305","122207.5","382","16","6","7","3","14.5","17.714285714285715","18.808823529411764","122207.5","376","16","6","7","3","0","17.714285714285715","18.714285714285715","116190","334","15","5","7","3"
,"15","18.7","19.808823529411764","122221","382","16","6","7","3","17.333333333333332","18.685714285714287","19.746268656716417","122221","376","16","6","7","3","15.5","18.714285714285715","19.808823529411764","116202.5","334","15","5","7","3"
,"15","19.67142857142857","20.808823529411764","122234.5","382","16","6","7","3","17.333333333333332","19.642857142857142","20.746268656716417","122234.5","376","16","6","7","3","15.5","19.685714285714287","20.808823529411764","116215","334","15","5","7","3"
,"18.333333333333332","20.642857142857142","21.746268656716417","122248","382","16","6","7","3","19.25","20.6","21.681818181818183","122248","376","16","6","7","3","15.5","20.65714285714286","21.808823529411764","116227.5","334","15","5","7","3"
,"18.333333333333332","21.6","22.746268656716417","122261.5","382","16","6","7","3","19.25","21.542857142857144","22.681818181818183","122261.5","376","16","6","7","3","19","21.62857142857143","22.746268656716417","122241","365","16","5","7","3"
,"18.333333333333332","22.557142857142857","23.746268656716417","122275","382","16","6","7","3","19.25","22.485714285714284","23.681818181818183","122275","376","16","6","7","3","19.2","22.585714285714285","23.846153846153847","122254.5","380","16","6","7","3"
,"19.2","23.514285714285716","24.846153846153847","122288.5","382","16","6","7","3","18","23.428571428571427","24.846153846153847","122288.5","376","16","6","7","3","19.2","23.514285714285716","24.846153846153847","122268","380","16","6","7","3"
,"19.2","24.442857142857143","25.846153846153847","122302","417","16","6","7","3","18","24.357142857142858","25.846153846153847","122302","394","16","6","7","3","19.2","24.442857142857143","25.846153846153847","122281.5","398","16","6","7","3"
,"19.2","24","25.347826086956523","122315.5","417","16","6","7","3","18","23.91891891891892","25.347826086956523","122315.5","406","16","6","7","3","19.2","24","25.347826086956523","122295","410","16","6","7","3"
,"21.166666666666668","24.93243243243243","26.264705882352942","122329","417","16","6","7","3","21.714285714285715","24.85135135135135","26.17910447761194","122329","406","16","6","7","3","21.166666666666668","24.93243243243243","26.264705882352942","122308.5","410","16","6","7","3"
,"21.166666666666668","25.85135135135135","27.264705882352942","122342.5","424","16","6","7","3","21.714285714285715","25.756756756756758","27.17910447761194","122342.5","412","16","6","7","3","21.166666666666668","25.85135135135135","27.264705882352942","122322","418","16","6","7","3"
,"21.166666666666668","26.77027027027027","28.264705882352942","122356","424","16","6","7","3","21.714285714285715","26.66216216216216","28.17910447761194","122356","412","16","6","7","3","21.166666666666668","26.77027027027027","28.264705882352942","122335.5","418","16","6","7","3"
,"21.166666666666668","27.68918918918919","29.264705882352942","122369.5","424","16","6","7","3","23.923076923076923","27.56756756756757","29.34426229508197","122369.5","412","16","6","7","3","21.166666666666668","27.68918918918919","29.264705882352942","122349","418","16","6","7","3"
,"23.142857142857142","28.60810810810811","30.17910447761194","122383","424","16","6","7","3","24.714285714285715","28.39189189189189","30.25","122383","412","16","6","7","3","23.142857142857142","28.60810810810811","30.17910447761194","122362.5","418","16","6","7","3"
,"23.142857142857142","29.513513513513512","31.17910447761194","122396.5","424","16","6","7","3","24.714285714285715","29.2027027027027","31.25","122396.5","412","16","6","7","3","24.75","29.513513513513512","31.09090909090909","122376","418","16","6","7","3"
,"26.22222222222222","30.41891891891892","32","122410","424","16","6","7","3","25.533333333333335","30.013513513513512","32.152542372881356","122410","412","16","6","7","3","26.11111111111111","30.405405405405407","32","122389.5","418","16","6","7","3"
,"25.9","31.2972972972973","33.140625","122423.5","424","16","6","7","3","25.375","30.81081081081081","33.310344827586206","122423.5","412","16","6","7","3","25.8","31.283783783783782","33.140625","122403","418","16","6","7","3"
,"25.9","32.16216216216216","34.140625","122437","445","16","6","7","3","25.375","31.594594594594593","34.310344827586206","122437","442","16","6","7","3","26.2","32.148648648648646","34.66101694915254","122416.5","436","16","6","7","3"
,"26.6","33.027027027027025","35.66101694915254","122450.5","459","16","6","7","3","26.235294117647058","32.37837837837838","35.21052631578947","122450.5","442","16","6","7","3","26.941176470588236","32.945945945945944","35.73684210526316","122430","448","16","6","7","3"
,"26.5625","33.82432432432432","36.827586206896555","122464","459","16","6","7","3","26.22222222222222","33.148648648648646","36.375","122464","442","16","6","7","3","26.941176470588236","33.71621621621622","36.73684210526316","122443.5","448","16","6","7","3"
,"26.5625","34.608108108108105","37.827586206896555","122477.5","466","16","6","7","3","26.22222222222222","33.9054054054054","37.375","122477.5","448","16","6","7","3","26.941176470588236","34.486486486486484","37.73684210526316","122457","454","16","6","7","3"
,"26.5625","35.391891891891895","38.827586206896555","122491","466","16","6","7","3","27.105263157894736","34.66216216216216","38.27272727272727","122491","448","16","6","7","3","26.941176470588236","35.25675675675676","38.73684210526316","122470.5","454","16","6","7","3"
,"28.526315789473685","36.17567567567568","39.81818181818182","122504.5","466","16","6","7","3","27.95","35.4054054054054","39.166666666666664","122504.5","448","16","6","7","3","28.75","36.027027027027025","39.72222222222222","122484","454","16","6","7","3"
,"28.526315789473685","36.91891891891892","40.81818181818182","122518","466","16","6","7","3","27.95","36.13513513513514","40.166666666666664","122518","448","16","6","7","3","28.75","36.75675675675676","40.72222222222222","122497.5","454","16","6","7","3"
,"29.4","37.66216216216216","41.72222222222222","122531.5","466","16","6","7","3","27.95","36.86486486486486","41.166666666666664","122531.5","448","16","6","7","3","28.75","37.486486486486484","41.72222222222222","122511","454","16","6","7","3"
,"30.238095238095237","38.391891891891895","42.62264150943396","122545","466","16","6","7","3","28.857142857142858","37.5945945945946","42.056603773584904","122545","448","16","6","7","3","29.61904761904762","38.21621621621622","42.62264150943396","122524.5","454","16","6","7","3"
,"30.238095238095237","39.108108108108105","43.62264150943396","122558.5","466","16","6","7","3","29.727272727272727","38.310810810810814","42.94230769230769","122558.5","448","16","6","7","3","29.61904761904762","38.932432432432435","43.62264150943396","122538","454","16","6","7","3"
,"32.18518518518518","39.82432432432432","45.212765957446805","122572","478","16","6","7","3","31.074074074074073","39.013513513513516","44.57446808510638","122572","460","16","6","7","3","31.03846153846154","39.648648648648646","45.3125","122551.5","479","16","6","7","3"
,"32.82142857142857","40.45945945945946","46.108695652173914","122585.5","486","16","6","7","3","31.75","39.648648648648646","45.45652173913044","122585.5","468","16","6","7","3","31.74074074074074","40.2972972972973","46.212765957446805","122565","479","16","6","7","3"
,"32.82142857142857","41.08108108108108","47.108695652173914","122599","486","16","6","7","3","31.75","40.270270270270274","46.45652173913044","122599","468","16","6","7","3","31.74074074074074","40.932432432432435","47.212765957446805","122578.5","479","16","6","7","3"
,"32.82142857142857","41.7027027027027","48.108695652173914","122612.5","490","16","6","7","3","32.25806451612903","40.891891891891895","48.116279069767444","122612.5","472","16","6","7","3","31.74074074074074","41.567567567567565","48.212765957446805","122592","484","16","6","7","3"
,"33.51724137931034","42.32432432432432","49","122626","490","16","6","7","3","32.90625","41.472972972972975","49","122626","472","16","6","7","3","32.5","42.2027027027027","49.108695652173914","122605.5","484","16","6","7","3"
,"33.51724137931034","42.932432432432435","50","122639.5","490","16","6","7","3","32.90625","42.04054054054054","50","122639.5","472","16","6","7","3","32.5","42.82432432432432","50.108695652173914","122619","484","16","6","7","3"
